gsis_id,player_name,position,draft_year,draft_team,sos_opp_win_pct,games_scheduled,off_pass_yards,off_rush_yards,off_pass_rate_proxy,team_opportunity_ppr,team_pos_carries,team_pos_targets,team_pos_receptions,team_pos_touches,incumbent_pos_ppr,incumbent_pos_ppr_sum,incumbent_pos_carries,incumbent_pos_targets,incumbent_pos_touches
00-0035303,Mike Weber,RB,2019,DAL,0.4765625,16.0,4902.0,2153.0,0.5707456978967496,367.70000000000005,354.0,112.0,88.0,442.0,329.1,332.40000000000003,304.0,95.0,381.0
00-0035304,Cullen Gillaspia,RB,2019,HOU,0.51953125,16.0,4083.0,2009.0,0.5516528925619835,287.09999999999997,367.0,67.0,50.0,417.0,172.6,172.6,210.0,35.0,235.0
00-0035596,Kerrith Whyte Jr,RB,2019,CHI,0.50390625,16.0,3573.0,1458.0,0.5948717948717949,442.84000000000003,369.0,131.0,101.0,470.0,233.94,233.94,99.0,91.0,170.0
00-0035539,Isaac Nauta,TE,2019,DET,0.50390625,16.0,4187.0,1649.0,0.5838445807770961,115.1,0.0,67.0,45.0,45.0,,,,,
00-0035308,Tommy Sweeney,TE,2019,BUF,0.4609375,16.0,3476.0,2054.0,0.5245398773006135,109.1,0.0,89.0,56.0,56.0,49.9,49.9,0.0,35.0,22.0
00-0035309,Alizé Mack,TE,2019,NOR,0.484375,16.0,4431.0,1738.0,0.5892494929006086,160.5,0.0,89.0,63.0,63.0,40.5,40.5,0.0,24.0,16.0
00-0035310,Chandler Cox,RB,2019,MIA,0.484375,16.0,4117.0,1152.0,0.6379668049792531,375.90000000000003,320.0,103.0,77.0,397.0,37.7,37.7,36.0,11.0,45.0
00-0035311,Myles Gaskin,RB,2019,MIA,0.484375,16.0,4117.0,1152.0,0.6379668049792531,375.90000000000003,320.0,103.0,77.0,397.0,37.7,37.7,36.0,11.0,45.0
00-0035597,John Ursua,WR,2019,SEA,0.52734375,16.0,4110.0,2200.0,0.5180360721442886,560.4,14.0,241.0,160.0,174.0,222.4,388.0,13.0,70.0,70.0
00-0035313,Terry Godwin,WR,2019,CAR,0.546875,16.0,4134.0,1819.0,0.6211972522080471,447.20000000000005,23.0,239.0,155.0,178.0,159.0,445.4,13.0,82.0,68.0
00-0035002,Dillon Mitchell,WR,2019,MIN,0.47265625,16.0,3729.0,2133.0,0.49469214437367304,726.1,15.0,397.0,272.0,287.0,307.3,652.7,10.0,153.0,118.0
00-0035006,Olabisi Johnson,WR,2019,MIN,0.47265625,16.0,3729.0,2133.0,0.49469214437367304,726.1,15.0,397.0,272.0,287.0,307.3,652.7,10.0,153.0,118.0
00-0035320,Caleb Wilson,TE,2019,ARI,0.52734375,16.0,3827.0,1954.0,0.584305408271474,97.5,0.0,85.0,46.0,46.0,0.0,0.0,0.0,1.0,0.0
00-0036442,Joe Burrow,QB,2020,CIN,0.52734375,16.0,3793.0,1668.0,0.5856854838709677,228.32000000000002,42.0,1.0,1.0,43.0,24.66,24.66,10.0,0.0,10.0
00-0036212,Tua Tagovailoa,QB,2020,MIA,0.46484375,16.0,3937.0,1688.0,0.5663627152988855,259.44,57.0,0.0,0.0,57.0,241.46,241.46,54.0,0.0,54.0
00-0036355,Justin Herbert,QB,2020,LAC,0.48046875,16.0,4548.0,1784.0,0.5736505032021958,241.52,22.0,1.0,0.0,22.0,6.02,6.02,10.0,1.0,10.0
00-0036357,Henry Ruggs III,WR,2020,LVR,0.5390625,16.0,4383.0,1916.0,0.5466269841269841,412.4,5.0,213.0,145.0,150.0,143.1,365.09999999999997,1.0,71.0,49.0
00-0036407,Jerry Jeudy,WR,2020,DEN,0.56640625,16.0,3673.0,1918.0,0.5571142284569138,416.42,6.0,262.0,154.0,160.0,222.42,335.71999999999997,3.0,124.0,75.0
00-0036358,CeeDee Lamb,WR,2020,DAL,0.46484375,16.0,4511.0,1788.0,0.5977549111318989,701.9,10.0,357.0,224.0,234.0,246.5,468.8,1.0,119.0,80.0
00-0036387,Jalen Reagor,WR,2020,PHI,0.53515625,16.0,3728.0,2027.0,0.5974025974025974,376.8,4.0,243.0,142.0,146.0,122.2,258.7,1.0,73.0,44.0
00-0036322,Justin Jefferson,WR,2020,MIN,0.50390625,16.0,4265.0,2283.0,0.524390243902439,454.5,10.0,209.0,137.0,147.0,114.4,202.4,4.0,48.0,34.0
00-0036261,Brandon Aiyuk,WR,2020,SFO,0.546875,16.0,4320.0,1889.0,0.5660377358490566,497.53999999999996,17.0,233.0,152.0,169.0,189.1,315.3,14.0,81.0,71.0
00-0036264,Jordan Love,QB,2020,GNB,0.42578125,16.0,4299.0,2118.0,0.542827657378741,278.28,51.0,0.0,0.0,51.0,278.38,278.28,46.0,0.0,46.0
00-0036360,Clyde Edwards-Helaire,RB,2020,KAN,0.46484375,16.0,5005.0,1799.0,0.6098741529525653,377.0,311.0,110.0,89.0,400.0,141.1,246.1,111.0,37.0,141.0
00-0036410,Tee Higgins,WR,2020,CIN,0.52734375,16.0,3793.0,1668.0,0.5856854838709677,541.64,12.0,388.0,213.0,225.0,222.9,524.4399999999999,5.0,148.0,94.0
00-0036252,Michael Pittman Jr.,WR,2020,IND,0.44140625,16.0,4186.0,1996.0,0.5459940652818991,424.70000000000005,7.0,250.0,147.0,154.0,135.3,302.2,4.0,72.0,45.0
00-0036275,D'Andre Swift,RB,2020,DET,0.5078125,16.0,4397.0,1499.0,0.613277133825079,306.6,353.0,101.0,76.0,429.0,85.0,110.30000000000001,113.0,15.0,123.0
00-0036223,Jonathan Taylor,RB,2020,IND,0.44140625,16.0,4186.0,1996.0,0.5459940652818991,393.6,399.0,91.0,70.0,469.0,181.3,353.2,247.0,58.0,261.0
00-0036268,Laviska Shenault Jr.,WR,2020,JAX,0.546875,16.0,3955.0,1519.0,0.646379853095488,631.2,9.0,355.0,217.0,226.0,225.8,621.2,5.0,118.0,75.0
00-0036290,Cole Kmet,TE,2020,CHI,0.48828125,16.0,3925.0,1647.0,0.6097318768619663,101.6,0.0,69.0,46.0,46.0,22.7,56.7,0.0,11.0,8.0
00-0036412,KJ Hamler,WR,2020,DEN,0.56640625,16.0,3673.0,1918.0,0.5571142284569138,416.42,6.0,262.0,154.0,160.0,222.42,335.71999999999997,3.0,124.0,75.0
00-0036326,Chase Claypool,WR,2020,PIT,0.46875,16.0,4129.0,1351.0,0.6375121477162293,456.6,5.0,299.0,169.0,174.0,165.1,424.0,4.0,92.0,63.0
00-0036414,Cam Akers,RB,2020,LAR,0.4921875,16.0,4183.0,2018.0,0.555032925682032,301.8,334.0,61.0,37.0,371.0,59.1,81.5,69.0,6.0,71.0
00-0036389,Jalen Hurts,QB,2020,PHI,0.53515625,16.0,3728.0,2027.0,0.5974025974025974,276.62,64.0,0.0,0.0,64.0,275.86,275.86,62.0,0.0,62.0
00-0036158,J.K. Dobbins,RB,2020,BAL,0.48828125,16.0,2919.0,3071.0,0.42247658688865763,403.3,393.0,62.0,49.0,442.0,242.5,403.29999999999995,202.0,29.0,228.0
00-0036415,Van Jefferson,WR,2020,LAR,0.4921875,16.0,4183.0,2018.0,0.555032925682032,686.2,30.0,393.0,249.0,279.0,270.5,565.3,17.0,139.0,107.0
00-0036255,Denzel Mims,WR,2020,NYJ,0.59375,16.0,3115.0,1683.0,0.5513812154696133,550.6,37.0,345.0,206.0,243.0,197.70000000000002,356.0,3.0,122.0,79.0
00-0036265,AJ Dillon,RB,2020,GNB,0.42578125,16.0,4299.0,2118.0,0.542827657378741,490.50000000000006,356.0,133.0,101.0,457.0,314.8,466.30000000000007,236.0,68.0,285.0
00-0036328,Antonio Gibson,RB,2020,WAS,0.453125,16.0,3796.0,1611.0,0.6003996003996004,322.4,315.0,104.0,75.0,390.0,0.9,0.9,3.0,0.0,3.0
00-0036450,Ke'Shawn Vaughn,RB,2020,TAM,0.48828125,16.0,4776.0,1519.0,0.629145728643216,362.4,340.0,113.0,84.0,424.0,166.3,170.60000000000002,172.0,40.0,203.0
00-0036364,Lynn Bowden Jr.,WR,2020,LVR,0.5390625,16.0,4383.0,1916.0,0.5466269841269841,412.4,5.0,213.0,145.0,150.0,143.1,365.09999999999997,1.0,71.0,49.0
00-0036365,Bryan Edwards,WR,2020,LVR,0.5390625,16.0,4383.0,1916.0,0.5466269841269841,412.4,5.0,213.0,145.0,150.0,143.1,365.09999999999997,1.0,71.0,49.0
00-0036251,Zack Moss,RB,2020,BUF,0.51171875,16.0,4786.0,1723.0,0.5918570009930486,283.70000000000005,340.0,80.0,61.0,401.0,147.9,187.4,151.0,41.0,180.0
00-0036194,Devin Asiasi,TE,2020,NWE,0.52734375,16.0,3124.0,2346.0,0.46709129511677283,130.3,5.0,77.0,49.0,54.0,39.4,94.9,5.0,24.0,17.0
00-0036331,Devin Duvernay,WR,2020,BAL,0.48828125,16.0,2919.0,3071.0,0.42247658688865763,359.2,4.0,182.0,115.0,119.0,146.4,297.5,2.0,71.0,46.0
00-0036297,Darrynton Evans,RB,2020,TEN,0.47265625,16.0,3826.0,2690.0,0.4821073558648111,372.90000000000003,368.0,62.0,47.0,415.0,294.6,304.0,303.0,24.0,321.0
00-0036332,Josiah Deguara,TE,2020,GNB,0.42578125,16.0,4299.0,2118.0,0.542827657378741,163.29999999999998,0.0,95.0,63.0,63.0,36.6,62.599999999999994,0.0,19.0,15.0
00-0036225,Dalton Keene,TE,2020,NWE,0.52734375,16.0,3124.0,2346.0,0.46709129511677283,130.3,5.0,77.0,49.0,54.0,39.4,94.9,5.0,24.0,17.0
00-0036422,Adam Trautman,TE,2020,NOR,0.45703125,16.0,3945.0,2265.0,0.5137795275590551,339.8,27.0,126.0,89.0,116.0,167.5,335.3,27.0,65.0,46.0
00-0036370,Joshua Kelley,RB,2020,LAC,0.48046875,16.0,4548.0,1784.0,0.5736505032021958,547.6,340.0,182.0,148.0,488.0,311.0,353.59999999999997,132.0,108.0,224.0
00-0036232,Harrison Bryant,TE,2020,CLE,0.4453125,16.0,3701.0,2374.0,0.5030120481927711,144.7,0.0,69.0,41.0,41.0,16.099999999999998,31.199999999999996,0.0,10.0,5.0
00-0036423,Albert Okwuegbunam,TE,2020,DEN,0.56640625,16.0,3673.0,1918.0,0.5571142284569138,158.2,3.0,95.0,60.0,63.0,111.0,158.2,3.0,66.0,43.0
00-0036269,La'Mical Perine,RB,2020,NYJ,0.59375,16.0,3115.0,1683.0,0.5513812154696133,249.39999999999998,312.0,90.0,73.0,385.0,33.2,34.400000000000006,59.0,12.0,66.0
00-0036226,Jacob Eason,QB,2020,IND,0.44140625,16.0,4186.0,1996.0,0.5459940652818991,238.76000000000002,64.0,1.0,1.0,65.0,217.68,217.68,56.0,1.0,57.0
00-0036336,Anthony McFarland Jr.,RB,2020,PIT,0.46875,16.0,4129.0,1351.0,0.6375121477162293,345.0,344.0,110.0,93.0,437.0,145.5,330.2,116.0,57.0,150.0
00-0036301,James Morgan,QB,2020,NYJ,0.59375,16.0,3115.0,1683.0,0.5513812154696133,197.92,33.0,0.0,0.0,33.0,189.16,189.16,33.0,0.0,33.0
00-0036196,Gabe Davis,WR,2020,BUF,0.51171875,16.0,4786.0,1723.0,0.5918570009930486,534.42,13.0,322.0,191.0,204.0,219.82,508.22,8.0,115.0,74.0
00-0036244,Colby Parkinson,TE,2020,SEA,0.4453125,16.0,4245.0,1971.0,0.5780287474332649,193.0,1.0,102.0,77.0,78.0,93.9,183.70000000000002,1.0,59.0,41.0
00-0036424,Brycen Hopkins,TE,2020,LAR,0.4921875,16.0,4183.0,2018.0,0.555032925682032,256.8,1.0,156.0,110.0,111.0,160.4,256.8,1.0,89.0,69.0
00-0036340,Antonio Gandy-Golden,WR,2020,WAS,0.453125,16.0,3796.0,1611.0,0.6003996003996004,491.44,10.0,287.0,179.0,189.0,191.9,373.03999999999996,9.0,93.0,58.0
00-0036425,DeeJay Dallas,RB,2020,SEA,0.4453125,16.0,4245.0,1971.0,0.5780287474332649,374.09999999999997,396.0,83.0,66.0,462.0,232.6,345.3,278.0,47.0,315.0
00-0036377,Joe Reed,WR,2020,LAC,0.48046875,16.0,4548.0,1784.0,0.5736505032021958,477.7,4.0,295.0,178.0,182.0,261.5,435.90000000000003,3.0,149.0,107.0
00-0036427,Tyler Johnson,WR,2020,TAM,0.48828125,16.0,4776.0,1519.0,0.629145728643216,744.7,6.0,376.0,223.0,229.0,276.1,594.7,2.0,121.0,87.0
00-0036254,Collin Johnson,WR,2020,JAX,0.546875,16.0,3955.0,1519.0,0.646379853095488,631.2,9.0,355.0,217.0,226.0,225.8,621.2,5.0,118.0,75.0
00-0036277,Quintez Cephus,WR,2020,DET,0.5078125,16.0,4397.0,1499.0,0.613277133825079,644.96,4.0,330.0,200.0,204.0,248.0,596.1600000000001,2.0,116.0,65.0
00-0036197,Jake Fromm,QB,2020,BUF,0.51171875,16.0,4786.0,1723.0,0.5918570009930486,294.52,111.0,0.0,0.0,111.0,288.56,294.52,109.0,0.0,109.0
00-0036398,John Hightower,WR,2020,PHI,0.53515625,16.0,3728.0,2027.0,0.5974025974025974,376.8,4.0,243.0,142.0,146.0,122.2,258.7,1.0,73.0,44.0
00-0036308,Isaiah Coulter,WR,2020,HOU,0.5390625,16.0,4843.0,1466.0,0.6134831460674157,608.34,4.0,332.0,228.0,232.0,134.0,192.5,2.0,71.0,49.0
00-0036278,Jason Huntley,RB,2020,DET,0.5078125,16.0,4397.0,1499.0,0.613277133825079,306.6,353.0,101.0,76.0,429.0,85.0,110.30000000000001,113.0,15.0,123.0
00-0036309,Darnell Mooney,WR,2020,CHI,0.48828125,16.0,3925.0,1647.0,0.6097318768619663,528.2,5.0,333.0,203.0,208.0,254.9,528.1999999999999,3.0,154.0,99.0
00-0036345,K.J. Osborn,WR,2020,MIN,0.50390625,16.0,4265.0,2283.0,0.524390243902439,454.5,10.0,209.0,137.0,147.0,114.4,202.4,4.0,48.0,34.0
00-0036233,Donovan Peoples-Jones,WR,2020,CLE,0.4453125,16.0,3701.0,2374.0,0.5030120481927711,535.3,4.0,333.0,186.0,190.0,237.4,480.40000000000003,3.0,138.0,84.0
00-0036312,Jake Luton,QB,2020,JAX,0.546875,16.0,3955.0,1519.0,0.646379853095488,266.98,71.0,0.0,0.0,71.0,229.24,229.24,67.0,0.0,67.0
00-0036429,Charlie Woerner,TE,2020,SFO,0.546875,16.0,4320.0,1889.0,0.5660377358490566,261.6,5.0,131.0,102.0,107.0,222.5,258.6,5.0,107.0,90.0
00-0036271,Quez Watkins,WR,2020,PHI,0.53515625,16.0,3728.0,2027.0,0.5974025974025974,376.8,4.0,243.0,142.0,146.0,122.2,258.7,1.0,73.0,44.0
00-0036133,James Proche,WR,2020,BAL,0.48828125,16.0,2919.0,3071.0,0.42247658688865763,359.2,4.0,182.0,115.0,119.0,146.4,297.5,2.0,71.0,46.0
00-0036250,Tyler Davis,TE,2020,JAX,0.546875,16.0,3955.0,1519.0,0.646379853095488,116.89999999999999,0.0,78.0,53.0,53.0,41.3,47.699999999999996,0.0,20.0,14.0
00-0036165,Isaiah Hodgins,WR,2020,BUF,0.51171875,16.0,4786.0,1723.0,0.5918570009930486,534.42,13.0,322.0,191.0,204.0,219.82,508.22,8.0,115.0,74.0
00-0036228,Dezmon Patmon,WR,2020,IND,0.44140625,16.0,4186.0,1996.0,0.5459940652818991,424.70000000000005,7.0,250.0,147.0,154.0,135.3,302.2,4.0,72.0,45.0
00-0036247,Freddie Swain,WR,2020,SEA,0.4453125,16.0,4245.0,1971.0,0.5780287474332649,596.4,9.0,306.0,196.0,205.0,235.2,502.9,4.0,110.0,86.0
00-0036259,Jauan Jennings,WR,2020,SFO,0.546875,16.0,4320.0,1889.0,0.5660377358490566,497.53999999999996,17.0,233.0,152.0,169.0,189.1,315.3,14.0,81.0,71.0
00-0036382,K.J. Hill,WR,2020,LAC,0.48046875,16.0,4548.0,1784.0,0.5736505032021958,477.7,4.0,295.0,178.0,182.0,261.5,435.90000000000003,3.0,149.0,107.0
00-0036383,Eno Benjamin,RB,2020,ARI,0.47265625,16.0,4102.0,2237.0,0.5455407969639469,389.0,277.0,104.0,77.0,354.0,162.2,245.0,121.0,35.0,149.0
,Cole McDonald,QB,2020,TEN,0.47265625,16.0,3826.0,2690.0,0.4821073558648111,309.2,67.0,0.0,0.0,67.0,224.18,224.18,43.0,0.0,43.0
00-0036384,Ben DiNucci,QB,2020,DAL,0.46484375,16.0,4511.0,1788.0,0.5977549111318989,337.78,52.0,0.0,0.0,52.0,337.78,337.78,52.0,0.0,52.0
00-0036433,Tommy Stevens,QB,2020,NOR,0.45703125,16.0,3945.0,2265.0,0.5137795275590551,315.22,37.0,0.0,0.0,37.0,224.76000000000002,224.76000000000002,9.0,0.0,9.0
00-0036279,Nate Stanley,QB,2020,MIN,0.50390625,16.0,4265.0,2283.0,0.524390243902439,242.95999999999998,37.0,1.0,0.0,37.0,244.42,242.95999999999998,31.0,1.0,31.0
00-0036435,Raymond Calais,RB,2020,TAM,0.48828125,16.0,4776.0,1519.0,0.629145728643216,362.4,340.0,113.0,84.0,424.0,166.3,170.60000000000002,172.0,40.0,203.0
00-0036245,Malcolm Perry,RB,2020,MIA,0.46484375,16.0,3937.0,1688.0,0.5663627152988855,250.4,281.0,120.0,81.0,362.0,68.2,99.6,62.0,30.0,85.0
00-0036438,Stephen Sullivan,TE,2020,SEA,0.4453125,16.0,4245.0,1971.0,0.5780287474332649,193.0,1.0,102.0,77.0,78.0,93.9,183.70000000000002,1.0,59.0,41.0
00-0036439,Tyrie Cleveland,WR,2020,DEN,0.56640625,16.0,3673.0,1918.0,0.5571142284569138,416.42,6.0,262.0,154.0,160.0,222.42,335.71999999999997,3.0,124.0,75.0
00-0036971,Trevor Lawrence,QB,2021,JAX,0.5121107266435987,17.0,3674.0,1755.0,0.606425702811245,249.49999999999997,36.0,1.0,1.0,37.0,,,,,
00-0037013,Zach Wilson,QB,2021,NYJ,0.5121107266435987,17.0,3959.0,1667.0,0.6134282807731435,188.78000000000003,43.0,0.0,0.0,43.0,54.760000000000005,54.760000000000005,6.0,0.0,6.0
00-0037012,Trey Lance,QB,2021,SFO,0.49826989619377166,17.0,4437.0,2166.0,0.5074037512339585,232.9,25.0,0.0,0.0,25.0,64.34,64.34,10.0,0.0,10.0
00-0036970,Kyle Pitts,TE,2021,ATL,0.47058823529411764,17.0,3987.0,1451.0,0.593167701863354,167.89999999999998,0.0,104.0,66.0,66.0,149.1,154.6,0.0,88.0,56.0
00-0036900,Ja'Marr Chase,WR,2021,CIN,0.4671280276816609,17.0,4806.0,1742.0,0.5600403632694249,587.64,16.0,391.0,235.0,251.0,194.6,448.03999999999996,5.0,110.0,84.0
00-0036613,Jaylen Waddle,WR,2021,MIA,0.46366782006920415,17.0,3936.0,1568.0,0.5818353831598865,479.18,12.0,302.0,191.0,203.0,166.3,387.88,9.0,103.0,63.0
00-0036912,DeVonta Smith,WR,2021,PHI,0.4671280276816609,17.0,3585.0,2715.0,0.4731800766283525,476.3,8.0,294.0,166.0,174.0,133.1,287.2,4.0,79.0,55.0
00-0036945,Justin Fields,QB,2021,CHI,0.5190311418685122,17.0,3635.0,2018.0,0.5329400196656834,258.59999999999997,49.0,0.0,0.0,49.0,104.17999999999999,104.17999999999999,16.0,0.0,16.0
00-0036972,Mac Jones,QB,2021,NWE,0.4809688581314879,17.0,4098.0,2151.0,0.5224609375,275.92,145.0,2.0,2.0,147.0,12.940000000000001,14.940000000000001,7.0,0.0,7.0
00-0036913,Kadarius Toney,WR,2021,NYG,0.5363321799307958,17.0,3463.0,1688.0,0.5859683794466403,455.42,9.0,280.0,177.0,186.0,162.5,342.5,6.0,96.0,72.0
00-0036893,Najee Harris,RB,2021,PIT,0.5190311418685122,17.0,4017.0,1583.0,0.6176744186046511,278.6,322.0,80.0,60.0,382.0,74.9,97.60000000000001,111.0,14.0,121.0
00-0036973,Travis Etienne,RB,2021,JAX,0.5121107266435987,17.0,3674.0,1755.0,0.606425702811245,339.1,281.0,115.0,90.0,371.0,250.4,280.3,240.0,60.0,289.0
00-0036550,Rashod Bateman,WR,2021,BAL,0.5259515570934257,17.0,4267.0,2479.0,0.5416666666666666,425.0,5.0,221.0,137.0,142.0,183.0,308.1,4.0,100.0,59.0
00-0036980,Elijah Moore,WR,2021,NYJ,0.5121107266435987,17.0,3959.0,1667.0,0.6134282807731435,500.32000000000005,6.0,321.0,186.0,192.0,172.02,366.02,3.0,89.0,60.0
00-0036997,Javonte Williams,RB,2021,DEN,0.4809688581314879,17.0,3856.0,2025.0,0.5431726907630522,304.1,372.0,72.0,52.0,424.0,198.4,201.0,215.0,44.0,247.0
00-0036936,Rondale Moore,WR,2021,ARI,0.4878892733564014,17.0,4619.0,2076.0,0.5436982520699172,632.2,4.0,376.0,258.0,262.0,287.8,489.00000000000006,2.0,160.0,116.0
00-0036894,Pat Freiermuth,TE,2021,PIT,0.5190311418685122,17.0,4017.0,1583.0,0.6176744186046511,166.70000000000002,0.0,112.0,71.0,71.0,141.8,141.8,0.0,91.0,56.0
00-0036620,D'Wayne Eskridge,WR,2021,SEA,0.5155709342560554,17.0,3815.0,2074.0,0.5451541850220264,701.6,9.0,330.0,232.0,241.0,273.3,582.8,1.0,132.0,100.0
00-0036849,Tutu Atwell,WR,2021,LAR,0.4809688581314879,17.0,4893.0,1683.0,0.5910418695228822,629.0,30.0,365.0,253.0,283.0,245.1,502.69999999999993,24.0,129.0,114.0
00-0036955,Terrace Marshall Jr.,WR,2021,CAR,0.5086505190311419,17.0,3573.0,1842.0,0.5683111954459203,682.0,48.0,371.0,251.0,299.0,224.1,450.5,4.0,136.0,99.0
00-0036928,Kyle Trask,QB,2021,TAM,0.4671280276816609,17.0,5383.0,1672.0,0.6550179211469535,353.24,39.0,0.0,0.0,39.0,337.92,353.24,30.0,0.0,30.0
00-0036946,Kellen Mond,QB,2021,MIN,0.5017301038062284,17.0,4450.0,1930.0,0.5735992402659069,306.2,32.0,0.0,0.0,32.0,306.2,306.2,32.0,0.0,32.0
00-0036898,Davis Mills,QB,2021,HOU,0.49826989619377166,17.0,3630.0,1422.0,0.5652173913043478,370.12,90.0,0.0,0.0,90.0,369.32,369.32,90.0,0.0,90.0
00-0036988,Josh Palmer,WR,2021,LAC,0.5086505190311419,17.0,5014.0,1834.0,0.6144029170464904,598.6,12.0,325.0,203.0,215.0,245.1,519.0999999999999,5.0,147.0,101.0
00-0037004,Hunter Long,TE,2021,MIA,0.46366782006920415,17.0,3936.0,1568.0,0.5818353831598865,263.1,0.0,136.0,91.0,91.0,159.3,263.1,0.0,85.0,53.0
00-0036626,Dyami Brown,WR,2021,WAS,0.5294117647058824,17.0,3746.0,2061.0,0.5355404089581305,475.1,8.0,296.0,194.0,202.0,223.8,361.8,3.0,134.0,89.0
00-0037005,Tommy Tremble,TE,2021,CAR,0.5086505190311419,17.0,3573.0,1842.0,0.5683111954459203,61.800000000000004,4.0,41.0,27.0,31.0,40.5,48.2,0.0,31.0,20.0
00-0036991,Amari Rodgers,WR,2021,GNB,0.4740484429065744,17.0,4526.0,1900.0,0.5707410972088547,654.0,8.0,290.0,203.0,211.0,358.40000000000003,637.4,4.0,149.0,115.0
00-0036984,Trey Sermon,RB,2021,SFO,0.49826989619377166,17.0,4437.0,2166.0,0.5074037512339585,497.6,396.0,136.0,93.0,489.0,142.3,354.70000000000005,126.0,29.0,139.0
00-0036554,Nico Collins,WR,2021,HOU,0.49826989619377166,17.0,3630.0,1422.0,0.5652173913043478,700.8,1.0,335.0,239.0,240.0,232.0,232.0,0.0,119.0,81.0
00-0036999,Anthony Schwartz,WR,2021,CLE,0.5086505190311419,17.0,3619.0,2471.0,0.5174129353233831,496.58,8.0,247.0,163.0,171.0,187.96,378.56,4.0,101.0,76.0
00-0037011,Tre' McKitty,TE,2021,LAC,0.5086505190311419,17.0,5014.0,1834.0,0.6144029170464904,221.8,0.0,130.0,81.0,81.0,43.9,62.5,0.0,20.0,10.0
00-0036924,Michael Carter,RB,2021,NYJ,0.5121107266435987,17.0,3959.0,1667.0,0.6134282807731435,283.9,356.0,75.0,61.0,417.0,63.3,115.8,64.0,20.0,75.0
00-0036627,Dez Fitzpatrick,WR,2021,TEN,0.47058823529411764,17.0,3745.0,2404.0,0.49263351749539597,564.6,5.0,270.0,183.0,188.0,247.5,288.0,4.0,106.0,70.0
00-0036963,Amon-Ra St. Brown,WR,2021,DET,0.5259515570934257,17.0,3884.0,1886.0,0.5813725490196079,598.3,9.0,324.0,208.0,217.0,66.9,66.9,0.0,35.0,20.0
00-0036842,Kene Nwangwu,RB,2021,MIN,0.5017301038062284,17.0,4450.0,1930.0,0.5735992402659069,495.1,432.0,93.0,75.0,507.0,337.8,450.20000000000005,312.0,54.0,356.0
00-0036875,Rhamondre Stevenson,RB,2021,NWE,0.4809688581314879,17.0,4098.0,2151.0,0.5224609375,420.7,341.0,122.0,95.0,436.0,116.6,237.79999999999998,137.0,62.0,142.0
00-0036628,John Bates,TE,2021,WAS,0.5294117647058824,17.0,3746.0,2061.0,0.5355404089581305,181.42000000000002,3.0,116.0,75.0,78.0,176.62,178.62,3.0,110.0,75.0
00-0036555,Chuba Hubbard,RB,2021,CAR,0.5086505190311419,17.0,3573.0,1842.0,0.5683111954459203,365.7,293.0,114.0,95.0,388.0,90.4,107.10000000000001,59.0,19.0,76.0
00-0036876,Kylen Granson,TE,2021,IND,0.4948096885813149,17.0,3588.0,2540.0,0.5107843137254902,227.8,2.0,120.0,82.0,84.0,80.4,144.5,0.0,39.0,31.0
00-0036877,Jaelon Darden,WR,2021,TAM,0.4671280276816609,17.0,5383.0,1672.0,0.6550179211469535,729.3,5.0,349.0,239.0,244.0,248.6,716.5,3.0,109.0,70.0
00-0036630,Tylan Wallace,WR,2021,BAL,0.5259515570934257,17.0,4267.0,2479.0,0.5416666666666666,425.0,5.0,221.0,137.0,142.0,183.0,308.1,4.0,100.0,59.0
00-0036929,Ian Book,QB,2021,NOR,0.5121107266435986,17.0,3437.0,1991.0,0.4970414201183432,211.88,26.0,0.0,0.0,26.0,209.48,211.88,18.0,0.0,18.0
00-0036918,Jacob Harris,WR,2021,LAR,0.4809688581314879,17.0,4893.0,1683.0,0.5910418695228822,629.0,30.0,365.0,253.0,283.0,245.1,502.69999999999993,24.0,129.0,114.0
00-0036887,Luke Farrell,TE,2021,JAX,0.5121107266435987,17.0,3674.0,1755.0,0.606425702811245,145.70000000000002,0.0,108.0,68.0,68.0,54.2,54.2,0.0,38.0,28.0
00-0036556,Brevin Jordan,TE,2021,HOU,0.49826989619377166,17.0,3630.0,1422.0,0.5652173913043478,208.7,1.0,100.0,75.0,76.0,83.7,126.0,1.0,49.0,38.0
00-0036919,Kenneth Gainwell,RB,2021,PHI,0.4671280276816609,17.0,3585.0,2715.0,0.4731800766283525,292.6,278.0,97.0,60.0,338.0,170.4,271.59999999999997,164.0,52.0,192.0
00-0036635,Ihmir Smith-Marsette,WR,2021,MIN,0.5017301038062284,17.0,4450.0,1930.0,0.5735992402659069,615.2,4.0,285.0,196.0,200.0,274.2,615.2,3.0,125.0,89.0
00-0036637,Noah Gray,TE,2021,KAN,0.5363321799307958,17.0,4937.0,1955.0,0.6103074141048824,333.65999999999997,0.0,166.0,118.0,118.0,312.76,323.06,0.0,145.0,105.0
00-0036640,Zach Davidson,TE,2021,MIN,0.5017301038062284,17.0,4450.0,1930.0,0.5735992402659069,209.9,0.0,107.0,78.0,78.0,98.5,142.9,0.0,43.0,30.0
00-0036646,Simi Fehoko,WR,2021,DAL,0.4878892733564014,17.0,4963.0,2119.0,0.5776785714285714,709.22,20.0,398.0,256.0,276.0,236.8,709.22,10.0,130.0,98.0
