gsis_id,player_name,player_name_norm,position,season,team,ppr,games,carries,targets,receptions,rushing_yards,receiving_yards,passing_yards,rushing_tds,receiving_tds,passing_tds,interceptions,fumbles_lost,touches,ppr_per_game,target_season,ppr_next,passing_yards_next,passing_tds_next,interceptions_next,carries_next,rushing_yards_next,rushing_tds_next,targets_next,receptions_next,receiving_yards_next,receiving_tds_next,fumbles_lost_next,games_next,sos_opp_win_pct,games_scheduled,off_pass_yards,off_rush_yards,off_pass_rate_proxy,def_epa_per_play,def_pass_epa,def_rush_epa,off_epa_per_play,off_pass_epa,off_rush_epa,ol_sack_rate,ol_qb_hit_rate,opp_def_epa_faced,opp_def_pass_epa_faced,opp_def_rush_epa_faced,next_opp_def_epa_faced,next_opp_def_pass_epa_faced,next_opp_def_rush_epa_faced,off_snap_pct,off_snaps,snap_games,depth_rank,ngs_ryoe,ngs_ryoe_per_att,ngs_rush_efficiency,ngs_avg_separation,ngs_avg_cushion,ngs_yac_oe,ngs_avg_ttt,ngs_cpoe,ngs_aggressiveness,age,lag1_ppr,lag2_ppr,delta_ppr,lag1_touches,delta_touches,ppr_trail3_mean,career_seasons,team_changed,lag1_ol_sack_rate,delta_ol_sack_rate,lag1_off_snap_pct,delta_off_snap_pct,baseline_last_ppr,baseline_trail3_ppr,adp_log_rank,adp_pos_rank,adp_rank,team_targets,team_carries,team_touches,target_share,carry_share,touch_share,pos_target_share,pos_carry_share,pos_touch_share,predicted_ppr_next,predictive_q25,predictive_q75,ppr_low,ppr_high
00-0029572,Jarius Wright,jarius wright,WR,2016,MIN,23.700000000000003,4,0,14,11,0,67,0,0,1,0,0,0,11.0,5.925000000000001,2017,49.8,0.0,0.0,0.0,0.0,0.0,0.0,25.0,18.0,198.0,2.0,0.0,12.0,0.48828125,16,4119.0,1205.0,0.6074380165289256,-0.08841334547917884,-0.008849848138499896,-0.21877507573736818,-0.04313562389019437,0.07360495360876945,-0.2518250971074281,0.05714285714285714,0.15338345864661654,0.023893169736950357,0.0991589779538988,-0.1096827987992415,0.05179696500816638,0.1258993655901085,-0.07498436423460897,0.225,119.0,8.0,3.0,,,,,,,,,,26.767967145790553,79.1,119.9,-55.39999999999999,35.0,-24.0,74.23333333333333,5,0.0,0.08108108108108109,-0.023938223938223945,0.433125,-0.20812499999999998,23.700000000000003,74.23333333333333,5.521460917862246,,250.0,578,357,767.0,0.02422145328719723,0.0,0.014341590612777053,0.05405405405405406,0.0,0.05789473684210526,46.85910896270471,10.893432516189495,61.56433973577778,3.5856302255948247,113.9686255692771
00-0029572,Jarius Wright,jarius wright,WR,2017,MIN,49.8,12,0,25,18,0,198,0,0,2,0,0,0,18.0,4.1499999999999995,2018,97.6,0.0,0.0,0.0,2.0,39.0,0.0,59.0,43.0,447.0,1.0,1.0,16.0,0.4921875,16,3929.0,1957.0,0.5126459143968871,-0.13300648509669236,-0.1164778132997706,-0.16339637733426032,0.028127576358254098,0.15622723374294398,-0.13978317962167766,0.043548387096774194,0.13709677419354838,-0.02732864167405253,0.027583264922346702,-0.11003267405693,-0.022426702568787843,0.038336488646559023,-0.11415548371741087,0.22625,254.0,16.0,2.0,,,,,,,,,,27.76728268309377,23.700000000000003,79.1,26.099999999999994,11.0,7.0,50.86666666666667,6,0.0,0.05714285714285714,-0.013594470046082947,0.225,0.0012500000000000011,49.8,50.86666666666667,5.521460917862246,,250.0,521,501,858.0,0.04798464491362764,0.0,0.02097902097902098,0.07936507936507936,0.0,0.08490566037735849,23.327844519529787,7.965368752450065,62.69331813173559,1.8224014870795326,98.70861651412598
00-0029572,Jarius Wright,jarius wright,WR,2018,CAR,97.6,16,2,59,43,39,447,0,0,1,0,0,1,45.0,6.1,2019,56.9,0.0,0.0,0.0,1.0,-7.0,0.0,58.0,28.0,296.0,0.0,0.0,16.0,0.50390625,16,4071.0,2136.0,0.575076608784474,0.055206742504832054,0.1305243665175552,-0.07555302140614566,0.06552908263124599,0.08589544296779937,0.030248773386822844,0.048484848484848485,0.11515151515151516,0.03880556639228023,0.10769659164534406,-0.08488494143596892,0.02891935070017363,0.09812334581505062,-0.09195300829181344,0.500625,529.0,16.0,2.0,,,,3.2343276829873,5.95527272727273,0.12712815787552,,,,28.76659822039699,49.8,23.700000000000003,47.8,18.0,27.0,57.03333333333333,7,1.0,0.043548387096774194,0.004936461388074291,0.22625,0.274375,97.6,57.03333333333333,6.135564891081739,149.0,462.0,540,392,768.0,0.10925925925925926,0.00510204081632653,0.05859375,0.24686192468619247,0.08695652173913043,0.25280898876404495,45.74148710358014,23.36376194444228,72.62968283866601,16.953564550669896,112.56430396014079
00-0029572,Jarius Wright,jarius wright,WR,2019,CAR,56.9,16,1,58,28,-7,296,0,0,0,0,0,0,29.0,3.55625,2020,,,,,,,,,,,,,,0.546875,16,4134.0,1819.0,0.6211972522080471,0.05741050630260391,0.05058573158330984,0.06838949172059872,-0.08254342948119106,-0.07268276590794648,-0.10245283467948597,0.07827260458839407,0.1349527665317139,-0.0011220335332555351,0.06777468034486273,-0.12877652915816018,0.00879192487800789,0.08580833904486587,-0.12814389592445108,0.620625,693.0,16.0,2.0,,,,3.0198926571336,6.4725,-0.638342630725799,,,,29.765913757700204,97.6,49.8,-40.699999999999996,45.0,-16.0,68.1,8,0.0,0.048484848484848485,0.02978775610354558,0.500625,0.12,56.9,68.1,5.521460917862246,,250.0,600,383,765.0,0.09666666666666666,0.0026109660574412533,0.03790849673202614,0.17365269461077845,0.038461538461538464,0.13488372093023257,16.84910998404333,19.173601221018675,57.898879754465426,4.96205954386228,116.77073333825773
00-0029580,Rishard Matthews,rishard matthews,WR,2012,MIA,26.1,6,0,20,11,0,151,0,0,0,0,0,0,11.0,4.3500000000000005,2013,97.8,0.0,0.0,0.0,0.0,0.0,0.0,67.0,41.0,448.0,2.0,0.0,13.0,0.49609375,16,3425.0,1802.0,0.5338983050847458,0.020707891935959184,0.07843095871416055,-0.07991552817616467,-0.04680335018701117,-0.00294231903994448,-0.10681832753742643,0.06303236797274275,0.11243611584327087,0.002663249891728338,0.04782866001648521,-0.06580953452302322,0.011086811243813742,0.06696674438346222,-0.07841473256757624,,,,2.0,,,,,,,,,,22.888432580424368,,,,,,26.1,1,,,,,,26.1,26.1,5.521460917862246,,250.0,131,105,181.0,0.15267175572519084,0.0,0.06077348066298342,1.0,,1.0,102.62898691231115,48.36707560675168,139.2199912139882,27.617102175547796,178.29218889948942
00-0029580,Rishard Matthews,rishard matthews,WR,2013,MIA,97.8,13,0,67,41,0,448,0,0,2,0,0,0,41.0,7.523076923076923,2014,37.8,0.0,0.0,0.0,1.0,3.0,0.0,22.0,12.0,135.0,2.0,0.0,10.0,0.5234375,16,3966.0,1440.0,0.6299045599151644,0.001919951568779793,0.025276578782397988,-0.033063085635617245,-0.04088959412729805,0.007272608936209902,-0.13836071937487365,0.08529411764705883,0.1426470588235294,-0.009956731048318193,0.04421629400972665,-0.09761356013919822,0.01629292746056408,0.07826180835083663,-0.08709834080983564,0.50875,520.0,16.0,2.0,,,,,,,,,,23.887748117727583,26.1,,71.69999999999999,11.0,30.0,61.95,2,0.0,0.06303236797274275,0.022261749674316073,,,97.8,61.95,5.521460917862246,,250.0,355,233,448.0,0.18873239436619718,0.0,0.09151785714285714,0.32211538461538464,0.0,0.3504273504273504,81.96584656112405,32.97032780920035,145.3029965476178,18.376077510486393,159.11040374982142
00-0029580,Rishard Matthews,rishard matthews,WR,2014,MIA,37.8,10,1,22,12,3,135,0,0,2,0,0,0,13.0,3.78,2015,133.6,0.0,0.0,0.0,1.0,4.0,0.0,61.0,43.0,662.0,4.0,0.0,11.0,0.51171875,16,4066.0,1872.0,0.5985915492957746,-0.0051202390603467,0.046475000581487,-0.08129622966362005,0.019649895531952833,0.06514812630503976,-0.05988517963626782,0.06695778748180495,0.14410480349344978,-0.017280416548658428,0.04915172278664117,-0.1295350016380985,-0.011878082783097712,0.055453447258251444,-0.12063596987000091,0.22,210.0,14.0,2.0,,,,,,,,,,24.8870636550308,97.8,26.1,-60.0,41.0,-28.0,53.9,3,0.0,0.08529411764705883,-0.018336330165253878,0.50875,-0.28875000000000006,37.8,53.9,5.521460917862246,,250.0,449,317,622.0,0.04899777282850779,0.0031545741324921135,0.02090032154340836,0.08835341365461848,0.14285714285714285,0.07647058823529412,37.50994915476715,8.947797239135127,86.54215003358159,6.15616893161028,124.450405908928
00-0029580,Rishard Matthews,rishard matthews,WR,2015,MIA,133.6,11,1,61,43,4,662,0,0,4,0,0,0,44.0,12.145454545454545,2016,211.5,0.0,0.0,0.0,0.0,0.0,0.0,108.0,65.0,945.0,9.0,1.0,16.0,0.46875,16,4231.0,1496.0,0.630901287553648,0.051275844952494806,0.16719222368547781,-0.10021649554609881,-0.030700162149506955,0.008496168262179861,-0.10705370751793734,0.06676557863501484,0.1572700296735905,-0.00195909916213703,0.06748621010282896,-0.11787375611592683,-0.02008101786789195,0.04986369715235959,-0.13922230354417303,0.7436363636363637,519.0,11.0,2.0,,,,,,,,,,25.88637919233402,37.8,97.8,95.8,13.0,31.0,89.73333333333333,4,0.0,0.06695778748180495,-0.00019220884679010952,0.22,0.5236363636363637,133.6,89.73333333333333,4.983606621708336,54.0,146.0,463,313,613.0,0.13174946004319654,0.003194888178913738,0.07177814029363784,0.17888563049853373,0.05263157894736842,0.19555555555555557,126.54386858632091,76.8086877992993,177.45121220902766,34.70062633392583,211.9710872593478
00-0029580,Rishard Matthews,rishard matthews,WR,2016,TEN,211.5,16,0,108,65,0,945,0,0,9,0,0,1,65.0,13.21875,2017,156.2,0.0,0.0,0.0,1.0,-3.0,0.0,87.0,53.0,795.0,4.0,0.0,14.0,0.46484375,16,3720.0,2187.0,0.5142857142857142,0.03410816578496746,0.13829367838745546,-0.19010393151161484,0.03229023844531423,0.09385952454762989,-0.04903025669424873,0.04690117252931323,0.08375209380234507,0.012107111484678716,0.07756386037216358,-0.09425720939108771,0.011061600698629503,0.07840355407411413,-0.09496248685427486,0.735625,782.0,16.0,1.0,,,,2.16709976443585,7.13884615384616,-0.1007376306604,,,,26.888432580424368,133.6,37.8,77.9,44.0,21.0,127.63333333333333,5,1.0,0.06676557863501484,-0.01986440610570161,0.7436363636363637,-0.008011363636363678,211.5,127.63333333333333,4.709530201312334,44.0,111.0,466,472,769.0,0.2317596566523605,0.0,0.08452535760728218,0.421875,0.0,0.4276315789473684,162.5759297328386,117.65077206328979,187.93857616856982,87.03877587710251,239.80552278311964
00-0029580,Rishard Matthews,rishard matthews,WR,2017,TEN,156.2,14,1,87,53,-3,795,0,0,4,0,0,0,54.0,11.157142857142857,2018,4.1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,11.0,0.0,0.0,2.0,0.43359375,16,3394.0,1833.0,0.5282215122470714,-0.03201188029114198,0.0515825538172435,-0.189366109201044,-0.06951778932602233,-0.05725274298803976,-0.0865493465631261,0.059726962457337884,0.12116040955631399,-0.027978056229516587,0.03183430101061321,-0.1126035958857556,-0.024823650300967733,0.02524193186490683,-0.0985189056256839,0.8228571428571428,749.0,14.0,1.0,,,,2.59466140405857,6.80666666666667,1.24326112718461,,,,27.887748117727583,211.5,133.6,-55.30000000000001,65.0,-11.0,167.1,6,0.0,0.04690117252931323,0.012825789928024654,0.735625,0.08723214285714287,156.2,167.1,5.159055299214529,65.0,174.0,481,438,743.0,0.18087318087318088,0.00228310502283105,0.07267833109017496,0.3246268656716418,0.1,0.31952662721893493,120.73133176197952,81.23984404073401,169.38536261816913,35.77928005574703,196.78330066399718
00-0029580,Rishard Matthews,rishard matthews,WR,2018,TEN,4.1,2,0,6,3,0,11,0,0,0,0,0,0,3.0,2.05,2019,,,,,,,,,,,,,,0.51953125,16,3255.0,2023.0,0.4904601571268238,-0.01370629975838051,0.023702455134804925,-0.07227931300304555,-0.029543372230002415,0.02117249215591481,-0.09432727359010182,0.08576642335766424,0.11861313868613138,-0.017031793204808444,0.04374079917108587,-0.12372500085587762,0.008716971349432601,0.07410902832167993,-0.10313484434892875,0.31,153.0,8.0,1.0,,,,,,,,,,28.8870636550308,156.2,211.5,-152.1,54.0,-51.0,123.93333333333334,7,0.0,0.059726962457337884,0.026039460900326356,0.8228571428571428,-0.5128571428571429,4.1,123.93333333333334,5.521460917862246,,250.0,422,454,746.0,0.014218009478672985,0.0,0.004021447721179625,0.024291497975708502,0.0,0.018867924528301886,57.50939043532837,31.608886736704356,66.88052591630732,9.467406046661951,126.56262412484892
00-0029587,Rhett Ellison,rhett ellison,TE,2012,MIN,13.5,7,0,9,7,0,65,0,0,0,0,0,0,7.0,1.9285714285714286,2013,17.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,61.0,1.0,0.0,5.0,0.515625,16,2935.0,2634.0,0.4984520123839009,0.017252710782246026,0.11202608397096955,-0.1580659719358252,0.012637187881895873,0.030037580261415734,-0.01039157743131835,0.055077452667814115,0.10499139414802065,-0.013393361708839247,0.03309888591506632,-0.09217369502739607,-0.004563487460310871,0.04900191927495491,-0.08802310103507155,,,,3.0,,,,,,,,,,23.912388774811774,,,,,,13.5,1,,,,,,13.5,13.5,5.521460917862246,,250.0,190,351,473.0,0.04736842105263158,0.0,0.014799154334038054,0.08737864077669903,,0.11666666666666667,18.37932881391325,17.189734555056162,31.513447907140584,-8.548664337882293,71.84458689168669
00-0029587,Rhett Ellison,rhett ellison,TE,2013,MIN,17.1,5,0,10,5,0,61,0,0,1,0,0,0,5.0,3.4200000000000004,2014,47.8,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,208.0,1.0,0.0,14.0,0.5078125,16,3645.0,2081.0,0.5634674922600619,0.07940666784796611,0.18470255928471482,-0.10804036594160826,-0.018033128328768442,-0.027627684361976913,-0.0020834153354192973,0.06821705426356589,0.12403100775193798,-0.001390319607237414,0.04294678509823242,-0.07843872967163838,0.014970887712031988,0.06439671710532743,-0.06666128355869462,0.3890909090909091,294.0,11.0,3.0,,,,,,,,,,24.91170431211499,13.5,,3.6000000000000014,7.0,-2.0,15.3,2,0.0,0.055077452667814115,0.013139601595751775,,,17.1,15.3,5.521460917862246,,250.0,231,309,451.0,0.04329004329004329,0.0,0.011086474501108648,0.17857142857142858,,0.14285714285714285,46.005284400838335,23.49115029894982,47.696548998740425,-4.191268836872791,70.65929278855442
00-0029587,Rhett Ellison,rhett ellison,TE,2014,MIN,47.8,14,0,26,19,0,208,0,0,1,0,0,0,19.0,3.414285714285714,2015,29.4,0.0,0.0,0.0,0.0,0.0,0.0,19.0,11.0,124.0,1.0,0.0,11.0,0.47265625,16,3566.0,1804.0,0.5559139784946237,0.011315611837731627,0.060052084202174484,-0.06150375436487854,-0.029469878068970497,-0.014397599180291381,-0.05499227032046715,0.08031496062992126,0.14803149606299212,0.0016354958677053102,0.07957206948023755,-0.12727589989328988,-0.018861970365948683,0.05191607958759325,-0.13857039860341894,0.5325,551.0,16.0,1.0,,,,,,,,,,25.911019849418206,17.1,13.5,30.699999999999996,5.0,14.0,26.133333333333336,3,0.0,0.06821705426356589,0.012097906366355368,0.3890909090909091,0.14340909090909087,47.8,26.133333333333336,5.521460917862246,,250.0,379,391,630.0,0.06860158311345646,0.0,0.03015873015873016,0.43333333333333335,,0.4418604651162791,31.255906756426086,29.434603005442014,44.52359447969255,1.1506155581117277,57.92957654936248
00-0029587,Rhett Ellison,rhett ellison,TE,2015,MIN,29.4,11,0,19,11,0,124,0,0,1,0,0,0,11.0,2.6727272727272724,2016,20.8,0.0,0.0,0.0,1.0,1.0,1.0,14.0,9.0,57.0,0.0,0.0,9.0,0.50390625,16,3246.0,2211.0,0.4892241379310345,-0.034286607103085585,0.030157396967075503,-0.14422049639924273,0.022756138412322508,0.049842743440858005,-0.010429437284889863,0.08108108108108109,0.16396396396396395,-0.012282086857849874,0.05366717517223426,-0.12123540563841191,-0.0018405136602983028,0.07007155496805617,-0.11644011932119258,0.48533333333333334,470.0,15.0,2.0,,,,,,,,,,26.910335386721425,47.8,17.1,-18.4,19.0,-8.0,31.433333333333334,4,0.0,0.08031496062992126,0.0007661204511598269,0.5325,-0.047166666666666635,29.4,31.433333333333334,5.521460917862246,,250.0,421,440,715.0,0.04513064133016627,0.0,0.015384615384615385,0.17592592592592593,,0.15714285714285714,29.737675732115676,20.750090106717124,36.79825352634141,0.08970316481966023,60.142277739770364
00-0029587,Rhett Ellison,rhett ellison,TE,2016,MIN,20.8,9,1,14,9,1,57,0,1,0,0,0,0,10.0,2.3111111111111113,2017,59.5,0.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,235.0,2.0,0.0,12.0,0.48828125,16,4119.0,1205.0,0.6074380165289256,-0.08841334547917884,-0.008849848138499896,-0.21877507573736818,-0.04313562389019437,0.07360495360876945,-0.2518250971074281,0.05714285714285714,0.15338345864661654,0.023893169736950357,0.0991589779538988,-0.1096827987992415,0.05179696500816638,0.1258993655901085,-0.07498436423460897,0.2653333333333333,258.0,15.0,2.0,,,,,,,,,,27.912388774811774,29.4,47.8,-8.599999999999998,11.0,-1.0,32.666666666666664,5,0.0,0.08108108108108109,-0.023938223938223945,0.48533333333333334,-0.22000000000000003,20.8,32.666666666666664,5.521460917862246,,250.0,578,357,767.0,0.02422145328719723,0.0028011204481792717,0.01303780964797914,0.0945945945945946,1.0,0.10526315789473684,51.10668424939701,24.885003481605523,59.40085661008645,5.205465067488461,76.01455763566793
00-0029587,Rhett Ellison,rhett ellison,TE,2017,NYG,59.5,12,0,32,24,0,235,0,0,2,0,0,0,24.0,4.958333333333333,2018,60.199999999999996,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,272.0,1.0,0.0,13.0,0.53125,16,3680.0,1549.0,0.6067864271457086,0.010587313980166208,0.0993096245977726,-0.11886660287552311,-0.1081779099352584,-0.10355100529086551,-0.1164061681946169,0.050724637681159424,0.09710144927536232,-0.03314546936442009,0.009328687283123221,-0.10104762693486181,-0.027998876369131856,0.022697024173225666,-0.11168978544747833,0.498125,538.0,16.0,1.0,,,,,,,,,,28.91170431211499,20.8,29.4,38.7,10.0,14.0,36.56666666666666,6,1.0,0.05714285714285714,-0.0064182194616977176,0.2653333333333333,0.23279166666666667,59.5,36.56666666666666,5.521460917862246,,250.0,603,393,766.0,0.05306799336650083,0.0,0.031331592689295036,0.20125786163522014,0.0,0.24742268041237114,58.80771449178842,38.7907054389204,60.08248636006749,6.1307609028782295,76.5381982472861
00-0029587,Rhett Ellison,rhett ellison,TE,2018,NYG,60.199999999999996,13,0,34,25,0,272,0,0,1,0,0,0,25.0,4.63076923076923,2019,40.7,0.0,0.0,0.0,0.0,0.0,0.0,28.0,18.0,167.0,1.0,0.0,10.0,0.52734375,16,4405.0,1650.0,0.6221985058697972,0.07107948697349206,0.13515552327141026,-0.03228404603263878,0.01734349422892834,0.055785792489939735,-0.05345440506843432,0.07088989441930618,0.14479638009049775,0.007391053599633898,0.07660867651129415,-0.11807891383165608,0.002016446675978842,0.06191822491908781,-0.10089049430304914,0.6335714285714286,557.0,14.0,1.0,,,,,,,,,,29.911019849418206,59.5,20.8,0.6999999999999957,24.0,1.0,46.833333333333336,7,0.0,0.050724637681159424,0.02016525673814676,0.498125,0.13544642857142858,60.199999999999996,46.833333333333336,6.1903154058531475,70.0,488.0,573,353,734.0,0.059336823734729496,0.0,0.0340599455040872,0.30357142857142855,0.0,0.3048780487804878,40.39564156637123,36.769961814598275,42.87719528016001,8.356156835678004,82.10868028939898
00-0029587,Rhett Ellison,rhett ellison,TE,2019,NYG,40.7,10,0,28,18,0,167,0,0,1,0,0,0,18.0,4.07,2020,,,,,,,,,,,,,,0.46875,16,4070.0,1685.0,0.6264189886480909,0.07330825037960184,0.2217272973698238,-0.1517141757023476,-0.0639566553227784,-0.03362750049018036,-0.1292048370843024,0.05931034482758621,0.16137931034482758,-0.011633871937161266,0.05633370480328634,-0.12691100769759728,-0.011739793342165992,0.05429581219686906,-0.12298916656621464,0.491,323.0,10.0,1.0,,,,,,,,,,30.910335386721425,60.199999999999996,59.5,-19.499999999999993,25.0,-7.0,53.46666666666666,8,0.0,0.07088989441930618,-0.011579549591719973,0.6335714285714286,-0.14257142857142857,40.7,53.46666666666666,5.521460917862246,,250.0,588,362,738.0,0.047619047619047616,0.0,0.024390243902439025,0.2,0.0,0.1836734693877551,49.55840645448026,34.88873923899701,49.413255221525674,1.4407631655114699,87.62248216643759
00-0029604,Kirk Cousins,kirk cousins,QB,2012,WAS,32.84,3,3,0,0,22,0,466,0,0,4,3,0,3.0,10.946666666666667,2013,33.559999999999995,854.0,4.0,7.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.4921875,16,3666.0,2709.0,0.4599375650364204,0.04367831214397792,0.07940412397217785,-0.03130435105358123,0.13744044386708607,0.23277609697773768,0.032079804553046334,0.061567164179104475,0.14738805970149255,0.024166023206089675,0.09275895169787635,-0.07901803817153806,0.016660300879605454,0.09290554180233959,-0.09472053111293711,,,,2.0,,,,,,,,,,24.035592060232716,,,,,,32.84,1,,,,,,32.84,32.84,5.808142489980444,32.0,333.0,164,476,583.0,0.0,0.0063025210084033615,0.005145797598627788,0.0,0.024390243902439025,0.024390243902439025,55.30896037176636,33.70118623662903,80.51318396503991,-19.176472182718328,163.9479358215998
00-0029604,Kirk Cousins,kirk cousins,QB,2013,WAS,33.559999999999995,5,4,0,0,14,0,854,0,0,4,7,2,4.0,6.711999999999999,2014,88.39999999999999,1710.0,10.0,9.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.51171875,16,4057.0,2164.0,0.5742481203007519,0.035967172217752405,0.102831442768464,-0.060650881316405426,-0.05818063267682728,-0.05533060108885101,-0.06288649878720666,0.06056338028169014,0.1323943661971831,0.024073395626954344,0.09091894281773792,-0.09128439531237399,-0.003053585106382633,0.06948851668183638,-0.12205244542486715,0.6839999999999999,238.0,5.0,2.0,,,,,,,,,,25.034907597535934,32.84,,0.7199999999999918,3.0,1.0,33.2,2,0.0,0.061567164179104475,-0.0010037838974143315,,,33.559999999999995,33.2,5.521460917862246,,250.0,377,384,608.0,0.0,0.010416666666666666,0.006578947368421052,,0.044444444444444446,0.044444444444444446,49.90771518731435,5.96449521601173,85.49097342088052,-37.89937293735606,129.11232707919118
00-0029604,Kirk Cousins,kirk cousins,QB,2014,WAS,88.39999999999999,6,7,0,0,20,0,1710,0,0,10,9,2,7.0,14.733333333333333,2015,293.44,4166.0,29.0,11.0,26.0,48.0,5.0,0.0,0.0,0.0,0.0,3.0,16.0,0.49609375,16,4461.0,1691.0,0.5770042194092827,0.07612595443133642,0.2351505194502855,-0.17050023201244316,-0.053008343678791696,-0.03147428243202427,-0.09076360066787471,0.08682634730538923,0.16167664670658682,-0.016760801740262475,0.04379720838492033,-0.11190270864845193,0.008683780311054134,0.07364993282800641,-0.09524443034841781,0.9016666666666667,357.0,6.0,1.0,,,,,,,,,,26.034223134839152,33.559999999999995,32.84,54.839999999999996,4.0,3.0,51.599999999999994,3,0.0,0.06056338028169014,0.026262967023699083,0.6839999999999999,0.21766666666666679,88.39999999999999,51.599999999999994,5.730099782973574,39.0,308.0,471,344,648.0,0.0,0.020348837209302327,0.010802469135802469,,0.11475409836065574,0.11475409836065574,165.39581755909742,83.35452320048374,243.86111768157966,-23.106671356909125,325.94552218026485
00-0029604,Kirk Cousins,kirk cousins,QB,2015,WAS,293.44,16,26,0,0,48,0,4166,5,0,29,11,3,26.0,18.34,2016,300.28,4917.0,25.0,12.0,34.0,96.0,4.0,0.0,0.0,0.0,0.0,3.0,16.0,0.46484375,16,4294.0,1566.0,0.5640243902439024,0.003448177158176106,0.08455294699748002,-0.13186332492815625,0.022815016045388884,0.16727530003324492,-0.19080903598382273,0.0430622009569378,0.12440191387559808,0.016654179518229173,0.09204055302335958,-0.10310976707288222,0.006039520182576929,0.07396882607559688,-0.1056353115816286,0.9575,1025.0,16.0,1.0,,,,,,,,,,27.033538672142367,88.39999999999999,33.559999999999995,205.04000000000002,7.0,19.0,138.46666666666667,4,0.0,0.08682634730538923,-0.043764146348451424,0.9016666666666667,0.05583333333333329,293.44,138.46666666666667,4.7535901911063645,13.0,116.0,542,418,795.0,0.0,0.06220095693779904,0.03270440251572327,,0.896551724137931,0.896551724137931,277.9408798778734,224.40191384724503,300.24057995902524,184.84678693822497,341.0003081995774
00-0029604,Kirk Cousins,kirk cousins,QB,2016,WAS,300.28,16,34,0,0,96,0,4917,4,0,25,12,3,34.0,18.7675,2017,277.62,4093.0,27.0,13.0,49.0,179.0,4.0,0.0,0.0,0.0,0.0,5.0,16.0,0.51171875,16,4948.0,1696.0,0.6156186612576064,0.06998361628273166,0.15601225276079775,-0.07056437295131367,0.11438415216293142,0.19863061363370746,-0.03802947302478973,0.03417533432392273,0.11738484398216939,-0.0013747697498325759,0.0644555646486469,-0.11790155101112212,-0.022357643490514795,0.03545298920361338,-0.12260511386336254,1.0,1060.0,16.0,1.0,,,,,,,2.80898016528926,8.7016483975867,14.0495867768595,28.035592060232716,293.44,88.39999999999999,6.839999999999975,26.0,8.0,227.3733333333333,5,0.0,0.0430622009569378,-0.008886866633015071,0.9575,0.04249999999999998,300.28,227.3733333333333,4.394449154672439,7.0,81.0,592,379,785.0,0.0,0.08970976253298153,0.04331210191082802,,1.0,1.0,277.6867387776399,272.4191874363131,277.62653537539984,161.95488189005277,329.07936651225884
